product_url,rxcui_scd,similarity_scd
https://www.costplusdrugs.com/medications/mometasonefuroate-0_1-solution/,311753,0.9574963048162087
https://www.costplusdrugs.com/medications/estradiol-0_01-tubeofcream42_5g/,310169,0.9446732584191695
https://www.costplusdrugs.com/medications/halobetasol-propionate-0_0005-ointment/,977978,0.984601065766392
https://www.costplusdrugs.com/medications/imiquimod-5-cream/,310982,0.9384793867775376
https://www.costplusdrugs.com/medications/nystatin-500000-unit-tablet-mycostatin/,543546,0.947237800508154
https://www.costplusdrugs.com/medications/clotrimazole-betamethasone-1-0_05-bottle-of-lotion-30-lotrisone/,308715,0.9633224908987291
https://www.costplusdrugs.com/medications/clobetasol-propionate-emollient-0_0005-cream/,1992281,0.9683886615075671
https://www.costplusdrugs.com/medications/nystatin-triamcinolone-100000unitg-0_1-cream/,1053753,0.9755292002408681
https://www.costplusdrugs.com/medications/imiquimod-pump-3_75-cream-pump-7_5-zyclara/,967017,0.9666564254648281
https://www.costplusdrugs.com/medications/budesonide-dr-3mg-capsule/,2587883,0.9443996341917463
https://www.costplusdrugs.com/medications/LansoprazoleDR-30mg-Capsule/,311277,0.9880575326059094
