full_address,latitude,longitude,location_type
"132 E 76TH ST OFC 2B, NEW YORK, NY 10021, USA",40.7729794,-73.9607867,ROOFTOP
"170 E 77TH ST LOWR LEVEL, NEW YORK, NY 10075, USA",40.7731496,-73.95919549999999,ROOFTOP
"240 E 79TH ST, NEW YORK, NY 10075, USA",40.7733715,-73.9560898,ROOFTOP
"162 E 78TH ST FL 5, NEW YORK, NY 10075, USA",40.7738048,-73.95891999999999,ROOFTOP
"69 E 76TH ST, NEW YORK, NY 10021, USA",40.7739725,-73.96228479999999,ROOFTOP
"215 E 79TH ST APT 1B, NEW YORK, NY 10075, USA",40.7741003,-73.956206,ROOFTOP
"250 W 64 ST, NEW YORK, NY 10023, USA",40.774457,-73.9877072,ROOFTOP
"70 E 77TH ST, NEW YORK, NY 10075, USA",40.774523,-73.96247869999999,ROOFTOP
"91 CENTRAL PARK W, NEW YORK, NY 10023, USA",40.7745928,-73.977631,ROOFTOP
"353 E 83RD ST, NEW YORK, NY 10028, USA",40.7753301,-73.95092989999999,ROOFTOP
"1421 3RD AVE APT 4, NEW YORK, NY 10028, USA",40.7753804,-73.9561648,ROOFTOP
"155 W 68TH ST, NEW YORK, NY 10023, USA",40.7759496,-73.9826611,ROOFTOP
"1438 3RD AVE APT 4B, NEW YORK, NY 10028, USA",40.7760211,-73.956442,ROOFTOP
"40 W 72ND ST STE B, NEW YORK, NY 10023, USA",40.7767923,-73.9779065,ROOFTOP
"122 E 82ND ST, NEW YORK, NY 10028, USA",40.7769277,-73.9580934,ROOFTOP
"140 W 71ST ST APT 1C, NEW YORK, NY 10023, USA",40.7771717,-73.9808702,ROOFTOP
"41 W 72ND ST, NEW YORK, NY 10023, USA",40.7773039,-73.9781114,ROOFTOP
"950 PARK AVE, NEW YORK, NY 10028, USA",40.7775996,-73.9595628,ROOFTOP
"210 W 70TH ST, NEW YORK, NY 10023, USA",40.7776101,-73.9835566,ROOFTOP
"54 E 82ND ST, NEW YORK, NY 10028, USA",40.7776524,-73.9597921,ROOFTOP
"969 PARK AVENUE, NEW YORK, NY 10028, USA",40.7776874,-73.95855259999999,ROOFTOP
"975 PARK AVE, NEW YORK, NY 10028, USA",40.7779248,-73.958323,ROOFTOP
"44 W 74TH ST STE 3F, NEW YORK, NY 10023, USA",40.7782065,-73.9771438,ROOFTOP
"24 E 82ND ST, NEW YORK, NY 10028, USA",40.7782771,-73.9610785,ROOFTOP
"210 E 86TH ST RM 401A, NEW YORK, NY 10028, USA",40.77828239999999,-73.9534154,ROOFTOP
"210 E 86TH ST 3RD FLOOR, NEW YORK, NY 10028, USA",40.7784319,-73.953377,ROOFTOP
"205 WEST END AVENUE, NEW YORK, NY 10023, USA",40.77844109999999,-73.98679899999999,ROOFTOP
"1009 5TH AVE, NEW YORK, NY 10028, USA",40.7787329,-73.96211989999999,ROOFTOP
"269 AMSTERDAM AVE # STORE2, NEW YORK, NY 10023, USA",40.7789092,-73.98117,ROOFTOP
"315 W 70TH ST, NEW YORK, NY 10023, USA",40.77894269999999,-73.98598729999999,ROOFTOP
"1000 PARK AVE UNIT 1G, NEW YORK, NY 10028, USA",40.7791146,-73.9582743,ROOFTOP
"1000 PARK AVE, NEW YORK, NY 10028, USA",40.77922090000001,-73.95862149999999,ROOFTOP
"5 E 83RD ST, NEW YORK, NY 10028, USA",40.7793819,-73.9609488,ROOFTOP
"164 W 74TH ST, NEW YORK, NY 10023, USA",40.7795042,-73.9802332,ROOFTOP
"1035 5TH AVE, NEW YORK, NY 10028, USA",40.7805896,-73.9608776,ROOFTOP
"61 EAST 86TH ST., NEW YORK, NY 10028, USA",40.7807417,-73.95782129999999,ROOFTOP
"285 WEST END AVENUE, NEW YORK, NY 10023, USA",40.7808556,-73.98389449999999,ROOFTOP
"55 E 86TH ST, NEW YORK, NY 10028, USA",40.7808754,-73.9581853,ROOFTOP
"11 E 86TH ST, NEW YORK, NY 10028, USA",40.7812764,-73.9592941,ROOFTOP
"304 W 75TH ST, NEW YORK, NY 10023, USA",40.7817302,-73.983784,ROOFTOP
"2165 BROADWAY, NEW YORK, NY 10024, USA",40.7820959,-73.9812591,ROOFTOP
"101 WEST 79 STREET, NEW YORK, NY 10024, USA",40.7824201,-73.97570259999999,ROOFTOP
"123 WEST 79TH STREET, NEW YORK, NY 10024, USA",40.7825176,-73.9761619,ROOFTOP
"1918 1ST AVE, NEW YORK, NY 10029, USA",40.7844954,-73.9431003,ROOFTOP
"1901 1ST AVE STE 6M22, NEW YORK, NY 10029, USA",40.7852328,-73.94502899999999,ROOFTOP
"155 W 83RD ST APT 114, NEW YORK, NY 10024, USA",40.785477,-73.97521689999999,ROOFTOP
"5 W 86TH ST APT 1C, NEW YORK, NY 10024, USA",40.7857267,-73.9698358,ROOFTOP
"5 W 86TH ST APT 9C, NEW YORK, NY 10024, USA",40.7857329,-73.9698574,ROOFTOP
"5 W 86TH ST APT 1B, NEW YORK, NY 10024, USA",40.7857594,-73.9698475,ROOFTOP
"420 E 102ND ST, NEW YORK, NY 10029, USA",40.78635939999999,-73.9407378,ROOFTOP
"107 W 86TH ST, NEW YORK, NY 10024, USA",40.7868051,-73.97252399999999,ROOFTOP
"1968 2ND AVE FL 2, NEW YORK, NY 10029, USA",40.7874423,-73.94429420000002,ROOFTOP
"340 W 86TH ST APT 1A, NEW YORK, NY 10024, USA",40.789439,-73.9799089,ROOFTOP
"215 W 88TH ST APT 1C, NEW YORK, NY 10024, USA",40.7895631,-73.9748448,ROOFTOP
"1 GUSTAVE L LEVY PL BLDG LEVEL, NEW YORK, NY 10029, USA",40.7902952,-73.95373579999999,ROOFTOP
"608A W END AVE, NEW YORK, NY 10024, USA",40.7910034,-73.9756409,ROOFTOP
"1214 5TH AVE APT 38E, NEW YORK, NY 10029, USA",40.7912601,-73.9524223,ROOFTOP
"1399 PARK AVE APT 10B, NEW YORK, NY 10029, USA",40.791274,-73.948667,ROOFTOP
"2118 1ST AVE, NEW YORK, NY 10029, USA",40.7915723,-73.9378878,ROOFTOP
"315 E 108TH ST APT 1F, NEW YORK, NY 10029, USA",40.7916014,-73.9404186,ROOFTOP
"12 W 96TH ST, NEW YORK, NY 10025, USA",40.7917143,-73.9654805,ROOFTOP
"2465 BROADWAY, NEW YORK, NY 10025, USA",40.7919443,-73.9743251,ROOFTOP
"127 E 105TH ST, NEW YORK, NY 10029, USA",40.791962,-73.9471606,ROOFTOP
"27 WEST 96 STREET, NEW YORK, NY 10025, USA",40.7925865,-73.96608069999999,ROOFTOP
"106 W 96TH ST APT 2B, NEW YORK, NY 10025, USA",40.7929313,-73.968379,ROOFTOP
"105 E 106TH ST, NEW YORK, NY 10029, USA",40.79306040000001,-73.9471873,GEOMETRIC_CENTER
"164 W 96TH ST, NEW YORK, NY 10025, USA",40.7934878,-73.96965469999999,ROOFTOP
"4 E 107TH ST, NEW YORK, NY 10029, USA",40.7946722,-73.950451,ROOFTOP
"765 AMSTERDAM AVE APT 4E, NEW YORK, NY 10025, USA",40.7949421,-73.9693662,ROOFTOP
"520 E 117TH ST, NEW YORK, NY 10035, USA",40.7950789,-73.93143189999999,ROOFTOP
"229 W 97TH ST, NEW YORK, NY 10025, USA",40.7952642,-73.97084439999999,ROOFTOP
"220 W 98TH ST, NEW YORK, NY 10025, USA",40.7956559,-73.9704193,ROOFTOP
"160 WEST 100TH STREET, NEW YORK, NY 10025, USA",40.7959294,-73.9681724,ROOFTOP
"240 W 98TH ST, NEW YORK, NY 10025, USA",40.7959868,-73.9714832,ROOFTOP
"1280 5TH AVE APT 12D, NEW YORK, NY 10029, USA",40.7962907,-73.9490349,ROOFTOP
"64 E 111TH ST APT 907, NEW YORK, NY 10029, USA",40.7964342,-73.9467987,ROOFTOP
"3-17 E. 116TH STREET, NEW YORK, NY 10029, USA",40.7968232,-73.9367779,ROOFTOP
"247 E 116TH ST, NEW YORK, NY 10029, USA",40.797393,-73.938127,ROOFTOP
"435 E 119TH ST, NEW YORK, NY 10035, USA",40.7974756,-73.93260049999999,ROOFTOP
"208 E 116TH ST, NEW YORK, NY 10029, USA",40.7975187,-73.9395739,ROOFTOP
"1325 5TH AVE, NEW YORK, NY 10029, USA",40.7978016,-73.94830429999999,ROOFTOP
"202 W 102ND ST, NEW YORK, NY 10025, USA",40.7979362,-73.9681599,ROOFTOP
"240 W 102ND ST APT 15, NEW YORK, NY 10025, USA",40.7985158,-73.9694159,ROOFTOP
"213 E 117TH ST, NEW YORK, NY 10035, USA",40.7985516,-73.93859750000001,ROOFTOP
"2328 2ND AVE, NEW YORK, NY 10035, USA",40.79912880000001,-73.9359278,ROOFTOP
"2689 BROADWAY, NEW YORK, NY 10025, USA",40.799161,-73.96906779999999,ROOFTOP
"120 W 106TH ST, NEW YORK, NY 10025, USA",40.79936550000001,-73.9641317,ROOFTOP
"1755 MADISON AVE, NEW YORK, NY 10029, USA",40.7994148,-73.9449729,ROOFTOP
"2162 3RD AVE, NEW YORK, NY 10035, USA",40.799496,-73.9391679,ROOFTOP
"139 MANHATTAN, NEW YORK, NY 10025, USA",40.7999209,-73.96831019999999,APPROXIMATE
"7 E 116TH ST, NEW YORK, NY 10029, USA",40.8005625,-73.9454179,ROOFTOP
"73 MALCOLM X BLVD, NEW YORK, NY 10026, USA",40.8006563,-73.95109289999999,ROOFTOP
"73 MALCOLM X BLVD # 75, NEW YORK, NY 10026, USA",40.8006563,-73.95109289999999,ROOFTOP
"2369 2ND AVE, NEW YORK, NY 10035, USA",40.8006702,-73.9354999,ROOFTOP
"1783 MADISON AVE, NEW YORK, NY 10035, USA",40.8008016,-73.9439311,ROOFTOP
"2212 3RD AVE., NEW YORK, NY 10035, USA",40.8010847,-73.93808659999999,ROOFTOP
"1827 MADISON AVE, NEW YORK, NY 10035, USA",40.8016188,-73.9433719,ROOFTOP
"40 W 117TH ST, NEW YORK, NY 10026, USA",40.8018728,-73.9474632,ROOFTOP
"2253 3RD AVE, NEW YORK, NY 10035, USA",40.8023633,-73.93443789999999,ROOFTOP
"1751 PARK AVE, NEW YORK, NY 10035, USA",40.8026887,-73.9403849,ROOFTOP
"2 W 120TH ST, NEW YORK, NY 10027, USA",40.8031306,-73.94499429999999,ROOFTOP
"2022 LEXINGTON AVENUE, NEW YORK, NY 10035, USA",40.8032764,-73.9384704,ROOFTOP
"214 W 116TH ST, NEW YORK, NY 10026, USA",40.8033277,-73.9534907,ROOFTOP
"161 LENOX AVE, NEW YORK, NY 10026, USA",40.8035476,-73.9489018,ROOFTOP
"1925 ADAM CLAYTON POWELL JUNIOR BOULEVARD, NEW YORK, NY 10026, USA",40.8035922,-73.9518835,ROOFTOP
"116 EAST 124TH STREET, NEW YORK, NY 10035, USA",40.8039342,-73.9388062,ROOFTOP
"225 E 126TH ST, NEW YORK, NY 10035, USA",40.8040797,-73.9340747,ROOFTOP
"116 E 125TH ST, NEW YORK, NY 10035, USA",40.8044977,-73.9384161,ROOFTOP
"ST LUKE'S HOSPITAL, NEW YORK, NY 10025, USA",40.805371,-73.9614551,ROOFTOP
"208 W 119TH ST, NEW YORK, NY 10026, USA",40.8055032,-73.9521525,ROOFTOP
"51 E 125 STREET, NEW YORK, NY 10035, USA",40.8058229,-73.940276,ROOFTOP
"519 W 114TH ST, NEW YORK, NY 10027, USA",40.8058365,-73.96239059999999,ROOFTOP
"55 W 125TH ST, NEW YORK, NY 10027, USA",40.807441,-73.9442783,ROOFTOP
"1916 PARK AVE, NEW YORK, NY 10037, USA",40.8087475,-73.9369177,ROOFTOP
"2090 7TH AVE, NEW YORK, NY 10027, USA",40.8087691,-73.94888279999999,RANGE_INTERPOLATED
"2090 7TH AVE FL 4, NEW YORK, NY 10027, USA",40.8087691,-73.94888279999999,RANGE_INTERPOLATED
"527 MANHATTAN AVE, NEW YORK, NY 10027, USA",40.8088146,-73.9543691,ROOFTOP
"1916 PARK AVE STE 102, NEW YORK, NY 10037, USA",40.8088453,-73.9367007,ROOFTOP
"3009 BROADWAY, NEW YORK, NY 10027, USA",40.8094844,-73.963487,GEOMETRIC_CENTER
"525 W 120TH ST, NEW YORK, NY 10027, USA",40.80999,-73.9600535,ROOFTOP
"360 W 125TH ST, NEW YORK, NY 10027, USA",40.8108713,-73.9531986,ROOFTOP
"151 W 128TH ST, NEW YORK, NY 10027, USA",40.8108787,-73.9464067,ROOFTOP
"133 MORNINGSIDE AVE, NEW YORK, NY 10027, USA",40.8111453,-73.9539288,ROOFTOP
"2238 FIFTH AVENUE, NEW YORK, NY 10037, USA",40.8138761,-73.937131,ROOFTOP
"488 W 128TH ST, NEW YORK, NY 10027, USA",40.8141317,-73.9548889,ROOFTOP
"506 LENOX AVENUE, 14TH FLOOR, ROOM 106, NEW YORK, NY 10037, USA",40.8141451,-73.9404473,ROOFTOP
"2289 5TH AVE, NEW YORK, NY 10037, USA",40.8148284,-73.935431,GEOMETRIC_CENTER
"222 W 134TH ST, NEW YORK, NY 10030, USA",40.81504839999999,-73.94555199999999,ROOFTOP
"235 W 135TH ST, NEW YORK, NY 10030, USA",40.8163133,-73.9454143,ROOFTOP
"221 W. 138TH ST, NEW YORK, NY 10030, USA",40.8178787,-73.9432599,ROOFTOP
"306 W 137TH ST, NEW YORK, NY 10030, USA",40.8178959,-73.9462683,ROOFTOP
"32-59 BROADWAY, NY, NY 10032, USA",40.817908,-73.95700099999999,ROOFTOP
"2615 FREDERICK DOUGLAS BLVD, NEW YORK, NY 10030, USA",40.8194256,-73.9448036,ROOFTOP
"753 SAINT NICHOLAS AVE APT 1A, NEW YORK, NY 10031, USA",40.8259272,-73.9437887,ROOFTOP
"670 RIVERSIDE DR, NEW YORK, NY 10031, USA",40.8264621,-73.952032,ROOFTOP
"547 W 147TH ST SUITE F2, NEW YORK, NY 10031, USA",40.8276038,-73.9486798,ROOFTOP
"3768 BROADWAY, NEW YORK, NY 10032, USA",40.833634,-73.94485999999999,ROOFTOP
"3959 BROADWAY # BHN-616, NEW YORK, NY 10032, USA",40.8398048,-73.9414011,ROOFTOP
"600 WEST 168TH STREET, NEW YORK, NY 10032, USA",40.8410777,-73.9402126,ROOFTOP
"622 W 168TH ST # VC2-205, NEW YORK, NY 10032, USA",40.8410959,-73.9405652,ROOFTOP
"622 WEST 168TH STREET, NEW YORK, NY 10032, USA",40.8410959,-73.9405652,ROOFTOP
"622 W 168TH STREET, 4TH FLOOR, NEW YORK, NY 10032, USA",40.8412426,-73.9409706,ROOFTOP
"60 HAVEN AVE, NEW YORK, NY 10032, USA",40.8433029,-73.943238,GEOMETRIC_CENTER
"286 FORT WASHINGTON AVE, NEW YORK, NY 10032, USA",40.8447448,-73.94035840000001,ROOFTOP
"295 FORT WASHINGTON AVE APT C, NEW YORK, NY 10032, USA",40.8453304,-73.9407106,ROOFTOP
"336 FORT WASHINGTON AVE, NEW YORK, NY 10033, USA",40.8461702,-73.93956419999999,GEOMETRIC_CENTER
"2406 AMSTERDAM AVE, NEW YORK, NY 10033, USA",40.8472869,-73.9317361,ROOFTOP
"111 WADSWORTH AVE, NEW YORK, NY 10033, USA",40.848088,-73.9359881,ROOFTOP
"507 W 181ST ST, NEW YORK, NY 10033, USA",40.8484942,-73.9314156,ROOFTOP
"505 W 181ST ST, NEW YORK, NY 10033, USA",40.8485319,-73.93130959999999,ROOFTOP
"4204 BROADWAY, NEW YORK, NY 10033, USA",40.8486198,-73.9370184,ROOFTOP
"651 W 180TH ST # 1, NEW YORK, NY 10033, USA",40.8493622,-73.9357041,ROOFTOP
"651 W 180TH ST, NEW YORK, NY 10033, USA",40.8493954,-73.9356174,ROOFTOP
"601 W 181ST ST, NEW YORK, NY 10033, USA",40.8495216,-73.93388259999999,ROOFTOP
"436 FORT WASHINGTON AVE APT 1B, NEW YORK, NY 10033, USA",40.849783,-73.9385028,ROOFTOP
"435 FORT WASHINGTON AVENUE #1C, NEW YORK, NY 10033, USA",40.8498234,-73.9390928,ROOFTOP
"4250 BROADWAY STE 3W-C, NEW YORK, NY 10033, USA",40.8498654,-73.9355325,ROOFTOP
"736 W 181ST ST APT 1I, NEW YORK, NY 10033, USA",40.8505367,-73.9376628,ROOFTOP
"665 W 182ND ST, NEW YORK, NY 10033, USA",40.8508211,-73.9350189,ROOFTOP
"4290 BROADWAY STE 2S, NEW YORK, NY 10033, USA",40.8511451,-73.9350213,ROOFTOP
"500 FORT WASHINGTON AVE APT B53, NEW YORK, NY 10033, USA",40.8517928,-73.9375206,ROOFTOP
"120 CABRINI BLVD, NEW YORK, NY 10033, USA",40.8523494,-73.9402671,ROOFTOP
"1569 SAINT NICHOLAS AVE, NEW YORK, NY 10040, USA",40.8540694,-73.9305516,ROOFTOP
"4386 BROADWAY, NEW YORK, NY 10040, USA",40.8544101,-73.933398,ROOFTOP
"4401 BROADWAY, NEW YORK, NY 10040, USA",40.8550391,-73.9337,ROOFTOP
"4405 BROADWAY, NEW YORK, NY 10040, USA",40.8551595,-73.9336745,ROOFTOP
"341A WADSWORTH AVE, NEW YORK, NY 10040, USA",40.8555508,-73.9306065,ROOFTOP
"4450 BROADWAY FL 2, NEW YORK, NY 10040, USA",40.8563332,-73.9325136,ROOFTOP
"801 W 190TH ST, NEW YORK, NY 10040, USA",40.857092,-73.934834,ROOFTOP
"45 FAIRVIEW AVE APT 7H, NEW YORK, NY 10040, USA",40.8574444,-73.92923739999999,ROOFTOP
"4501 BROADWAY APT 1A, NEW YORK, NY 10040, USA",40.8584598,-73.9319514,ROOFTOP
"23 NAGLE AVE, NEW YORK, NY 10040, USA",40.8593301,-73.9302737,ROOFTOP
"126 NAGLE AVE, NEW YORK, NY 10040, USA",40.8612515,-73.92647339999999,ROOFTOP
"39 SICKLES ST # 1G, NEW YORK, NY 10040, USA",40.8620694,-73.9279171,ROOFTOP
"47 SICKLES ST, NEW YORK, NY 10040, USA",40.8624178,-73.9282249,ROOFTOP
"79 POST AVE, NEW YORK, NY 10034, USA",40.8637822,-73.9217997,ROOFTOP
"3863 10TH AVE, NEW YORK, NY 10034, USA",40.8641332,-73.9188125,ROOFTOP
"100-102 POST AVENUE 204TH ST, NEW YORK, NY 10034, USA",40.8644468,-73.9209638,ROOFTOP
"177 DYCKMAN ST, NEW YORK, NY 10040, USA",40.8644536,-73.9261552,ROOFTOP
"207 DYCKMAN ST APT 4, NEW YORK, NY 10040, USA",40.8651016,-73.9267019,ROOFTOP
"148 POST AVE, NEW YORK, NY 10034, USA",40.8653582,-73.91905109999999,ROOFTOP
"664 ACADEMY ST, NEW YORK, NY 10034, USA",40.866551,-73.9254049,ROOFTOP
"4915 BROADWAY, NEW YORK, NY 10034, USA",40.867828,-73.9220665,ROOFTOP
"5000 BROADWAY, NEW YORK, NY 10034, USA",40.8684419,-73.91786379999999,ROOFTOP
"5000 BROADWAY SUITE 1D, NEW YORK, NY 10034, USA",40.8685201,-73.9180095,ROOFTOP
"5041 BROADWAY, NEW YORK, NY 10034, USA",40.8698998,-73.9161771,ROOFTOP
